sep=,
"Cliente","Vd","Nome","Ano","TOTAL","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro"
="5214",="30","ALÇADOPERFIL - TORNEIRO, UNIPESSOAL LDA","2023","265,05","0","0","0","0","133,25","0","0","0","0","40","0","91,8"
="5221",="05","AMF, LDA","2023","2461,86","0","0","0","0","0","0","2461,86","0","0","0","0","0"
="5225",="08","NBFILBOLT LDA","2023","860","0","0","0","0","0","0","500","0","180","0","0","180"
="5228",="10","DOUTRINA TRIANGULAR - UNIPESSOAL LDA","2023","7212,64","0","0","0","0","0","3386","2277,84","0","355,2","1193,6","0","0"
="5241",="08","ARMENIO DOS SANTOS CRISTOVÃO","2023","649","0","0","0","0","0","0","0","649","0","0","0","0"
="4215",="30","Metalomecanica Agrela, Lda","2023","3561,76","390","0","0","0","0","156,75","0","0","0","325,5","2347,88","341,63"
="4253",="30","Escola Secundária de Rocha Peixoto","2023","70,4","0","0","0","0","0","0","70,4","0","0","0","0","0"
="4312",="05","Jorge Orfão - Unipessoal Lda","2023","72,77","72,77","0","0","0","0","0","0","0","0","0","0","0"
="4316",="12","Sermocol - Serralharia de Moldes, Cunhos e Cortantes, Lda","2023","1749,74","276,55","121,9","209,4","597,15","246,6","100,03","0","0","76,6","61,2","60,31","0"
="4323",="30","CIOR-Esc.Prof.Coop.Ensino V.N.Famalicão, C.R.L.","2023","218,9","0","0","0","0","122,9","96","0","0","0","0","0","0"
="4333",="05","Albano Dias Silva - Gravações e Carimbos, Lda","2023","321,52","0","0","0","0","0","0","0","0","0","0","0","321,52"
="4337",="30","Plastifa - Plásticos Técnicos, Lda","2023","2447,78","0","0","0","0","0","0","0","0","0","0","1312,68","1135,1"
="4340",="30","Calibraláxia Moldes Unipessoal, Lda","2023","472,95","0","137","0","247,1","0","0","0","88,85","0","0","0","0"
="4389",="30","NUMERIK-MEC. DE ALTA PRECISÃO UNIP. LDA","2023","49,6","0","0","0","0","49,6","0","0","0","0","0","0","0"
="4391",="05","António José Lopes de Freitas","2023","536,49","55,5","408,69","0","72,3","0","0","0","0","0","0","0","0"
="4426",="06","CIMERTEX INDUSTRIA COMPONENTES E REPARACOES LDA","2023","737,93","293","240,83","0","0","0","0","0","0","0","187,5","16,6","0"
="4443",="05","ROCHAFER UNIPESSOAL LDA","2023","36,5","0","0","0","0","36,5","0","0","0","0","0","0","0"
="4501",="06","AUGUSTO MATA UNIPESSOAL LDA","2023","429,34","0","0","429,34","0","0","0","0","0","0","0","0","0"
="4056",="16","Precisometal, Lda","2023","110,81","0","0","0","0","0","110,81","0","0","0","0","0","0"
="4173",="06","IFT - Ezequiel e Filipe, Lda","2023","961,13","28,2","91","0","0","0","225","0","0","91","0","0","525,93"
="4185",="08","JPD - João Paulo Delgado, Unipessoal","2023","114","0","0","0","0","0","0","0","0","114","0","0","0"
="4221",="06","FVB - Serralharia Unipessoal, Lda","2023","375,58","0","0","0","162","0","0","0","0","0","0","179,38","34,2"
="4274",="08","Tornearia David Gaspar Unipessoal, Lda","2023","1289,81","191,8","0","0","137,31","0","0","0","0","960,7","0","0","0"
="4276",="12","António Joaquim Marques, Unipessoal Lda","2023","220,2","0","0","0","0","0","0","0","0","0","0","0","220,2"
="4300",="06","Jogomes Indústria de Cortantes, Lda","2023","147,2","0","0","67,1","80,1","0","0","0","0","0","0","0","0"
="4308",="06","Ecco Let Portugal - Fábrica de Sapatos, Lda","2023","60","0","0","0","0","0","60","0","0","0","0","0","0"
="4313",="06","STA - Soc. Transformadora de Alumínios, S.A.","2023","992,55","57,9","648,4","160,15","79,5","0","0","0","0","0","0","46,6","0"
="4358",="08","Sitecna - Soluções Técnicas e de Embalagem, SA","2023","75","0","0","0","0","75","0","0","0","0","0","0","0"
="4362",="06","Avelino Mota, Unipessoal, Lda","2023","802,2","40,8","0","0","0","479,4","10","88,7","0","183,3","0","0","0"
="4399",="06","TRAMA TRANSFORMADORA MADEIRAS SA","2023","235,5","46,6","0","0","92,2","96,7","0","0","0","0","0","0","0"
="4557",="06","MECHANOLINK, LDA","2023","412,36","0","0","0","0","171,6","0","0","0","0","240,76","0","0"
="5245",="06","SOCIDIAS - ESTRUTURAS E REVESTIMENTOS METALICOS LDA","2023","848,76","0","0","0","0","0","0","0","0","80,4","0","692,36","76"
="5248",="10","AMERICO TOMAS DA CUNHA MARTINS GARCIA","2023","443,04","0","0","0","0","0","0","0","0","0","0","258,88","184,16"
="0259",="11","Elax Comércio Auto Equipamentos Industriais, Lda.","2024","15,76","15,76","0","0","0","0","0","0","0","0","0","0","0"
="0308",="05","Browning Viana Fábrica Armas Artigos Desporto.SA","2024","1170,4","1170,4","0","0","0","0","0","0","0","0","0","0","0"
="0622",="12","Moldicorte Fábrica Moldes Cortantes, Lda.","2024","90,53","90,53","0","0","0","0","0","0","0","0","0","0","0"
="1145",="06","Farcaneli Componentes P/Texteis Calçado, Lda.","2024","115,7","115,7","0","0","0","0","0","0","0","0","0","0","0"
="1947",="11","Compasso Máquinas Ferramentas, Lda.","2024","444,8","444,8","0","0","0","0","0","0","0","0","0","0","0"
="2398",="06","Arménio Freitas Camões, Lda.","2024","564,1","564,1","0","0","0","0","0","0","0","0","0","0","0"
="3137",="30","Cei Companhia Equipamentos Industriais,Lda","2024","35,2","35,2","0","0","0","0","0","0","0","0","0","0","0"
="3472",="06","Joaquim Sousa Martins, Lda.","2024","631,8","631,8","0","0","0","0","0","0","0","0","0","0","0"
="4365",="06","Rogério Ribeiro da Silva, Lda","2024","110,7","110,7","0","0","0","0","0","0","0","0","0","0","0"
="4367",="05","Tetrawax - Indústria de Moldes, Unipessoal, Lda","2024","195","195","0","0","0","0","0","0","0","0","0","0","0"
="4510",="30","ANADIROBTIC-ROBOTICA AUTOM PROJ E INST LDA","2024","180,1","180,1","0","0","0","0","0","0","0","0","0","0","0"
="4806",="12","MAGNETICTOUCH LDA","2024","125,4","125,4","0","0","0","0","0","0","0","0","0","0","0"
="4558",="08","Boaventura Lopes Oliveira","2023","151,67","24,8","0","81,58","45,29","0","0","0","0","0","0","0","0"
="4612",="30","RUPREC  INTERNACIONAL  S.A","2023","438,78","395,77","43,01","0","0","0","0","0","0","0","0","0","0"
="4696",="08","Soares & Pratas, Lda","2023","1831,81","338,03","0","80,28","0","168,06","80,28","164,92","322,91","89,26","306,41","83,53","198,13"
="4761",="08","CANDELAR CANDEEIROS E DECORAÇÕES PARA O LAR LDA","2023","2360,5","0","0","0","0","0","0","0","100,4","2117,1","0","143","0"
="4804",="06","VANGUARDREPORT LDA","2023","25","0","0","0","0","0","0","0","25","0","0","0","0"
="4820",="06","SERMEC - LASER & WATERJET LDA","2023","1191,05","0","0","401,53","0","139,29","31,2","58,66","0","128,65","208,54","108,58","114,6"
="4829",="30","LUÍS ALBERTO MARTINS DE FIGUEIREDO, S.A.","2023","215,68","0","0","0","145,98","0","0","0","0","0","0","0","69,7"
="4886",="30","METALOGALVA - IRMÃOS SILVAS, S.A.","2023","184,5","0","0","0","0","0","0","0","0","0","0","0","184,5"
="4909",="08","TECNO-PAN LDA","2023","3037,52","0","0","0","0","3037,52","0","0","0","0","0","0","0"
="4914",="30","RUI GABRIEL MARTINS OLIVEIRA UNIPESSOAL LDA","2023","91,83","0","0","12","0","0","0","61,83","0","18","0","0","0"
="4952",="10","MAQAZEVEDO - UNIPESSOAL LDA","2023","976,6","0","0","149,3","404,05","0","0","0","0","263,4","108,05","51,8","0"
="5005",="11","Rocha & Leitão, Lda.","2023","83,48","0","0","0","0","0","0","0","0","26,5","56,98","0","0"
="5038",="30","MANUAÇO, S.A.","2023","459,93","0","0","0","0","0","0","425,88","34,05","0","0","0","0"
="4502",="08","INDUSSTOCK - EQUIPAMENTOS PARA A INDUSTRIA LDA","2023","845,06","80,28","0","80,28","0","0","0","0","0","0","40,5","0","644"
="4514",="10","ELO FABRICA NACIONAL MATERIAL AUTOMOVEL SA","2023","365","0","0","109,5","0","0","51,1","58,4","0","0","54,75","0","91,25"
="4631",="12","SMAV-TOOL LDA","2023","128,2","0","0","0","0","0","0","0","0","0","0","0","128,2"
="4646",="06","José Luciano Unipessoal, Lda","2023","137,28","0","0","73,06","0","0","64,22","0","0","0","0","0","0"
="4668",="06","Meicom - Alexandre Camilo de Oliveira Pereira","2023","140,1","0","0","0","0","0","0","0","0","0","0","67,9","72,2"
="4678",="10","CARLOS M ROSA UNIP. LDA","2023","1821,15","0","0","0","0","0","0","0","0","1821,15","0","0","0"
="4680",="08","VIDROMECANICA METALOMECANICA VIDREIRA LDA","2023","669,01","0","0","0","0","0","0","669,01","0","0","0","0","0"
="4681",="30","TRICAD - SOLUÇÕES DE ENGENHARIA UNIPESSOAL LDA","2023","4477,6","232","52,8","0","475,5","303,71","52,8","0","0","1995,97","1196,92","97,5","70,4"
="4705",="06","FLORINDA MARIA ALVES DE BRITO LDA","2023","239,33","0","0","0","0","239,33","0","0","0","0","0","0","0"
="4709",="10","Aníbal José dos Santos Monteiro Roque","2023","366,3","0","111,1","0","98,8","0","0","0","79,4","0","0","0","77"
="4722",="05","INOVSTEEL- PRODUTOS METALICOS E CONSTRUÇÃO LDA","2023","83,1","0","0","0","0","0","0","0","0","0","83,1","0","0"
="4732",="30","MITALTUB - TUBOS E PERFIS DE AÇO LDA","2023","6789,16","251,69","1264,26","1254","78","489,79","0","0","98,6","482,44","2423,52","372,95","73,91"
="4757",="30","MTVD 2, LDA.","2023","730,25","250,85","0","0","35,3","0","62,4","116","0","0","265,7","0","0"
="4563",="30","STEEL4U - SOLUÇÕES INDUSTRIAIS LDA","2023","1192,51","69,7","0","32,16","94,7","492,93","0","273,6","0","0","15,4","214,02","0"
="4564",="08","SHAPETEK - TECNOLOGIAS DE MAQUINAÇÃO LDA","2023","6238,12","1197,78","192,7","184","436,2","1242,89","381,8","903,72","229,9","296,86","731,57","0","440,7"
="4583",="30","GUIMALVES - INDUSTRIA DE METAIS LDA","2023","2351,05","141","198,5","0","255,9","111,8","179,14","625,58","0","308,55","0","177","353,58"
="4611",="06","PORTI-TECH UNIPESSOAL LDA","2023","5130,59","3514,2","245,35","137,6","706,7","199,7","0","327,04","0","0","0","0","0"
="4617",="30","SOLUMAQ - MAQUINAÇÕES DE PRECISÃO LDA","2023","126,6","0","0","0","20,1","86,4","0","0","0","0","0","20,1","0"
="4679",="12","Sandra Viegas Ferreira Costa - Metalomecanica Unip, Lda","2023","678,77","143,8","200,6","0","258,47","0","75,9","0","0","0","0","0","0"
="4737",="30","PROTAGMA ENGENHARIA LDA","2023","1394,95","83,9","175,6","171,6","69,73","336,42","139,5","0","219,3","0","198,9","0","0"
="4743",="05","JOSE AUGUSTO MARQUES UNIPESSOAL LDA","2023","548,23","184,7","27,5","0","0","0","0","79","0","207,53","49,5","0","0"
="4749",="30","ENG & STEEL LDA","2023","4853,94","0","0","115,38","0","2598,98","665,28","519,3","0","0","584,6","370,4","0"
="4774",="12","TURBO NOR SOC. EQUIP. VENT. IND. E TERMODINAMICOS LDA","2023","230,36","0","0","0","0","115","0","0","0","0","115,36","0","0"
="4780",="30","GNT - GRANITOS DO NORTE LDA","2023","542,06","0","0","0","0","0","0","0","0","542,06","0","0","0"
="4792",="12","INCREDIBLE VANGUARD LDA","2023","192,86","0","0","127,26","0","32,8","32,8","0","0","0","0","0","0"
="4805",="08","João Soares Reis Galo","2023","85","0","0","0","0","0","0","0","85","0","0","0","0"
="5061",="06","RODES FACTORY S A","2023","122,72","0","0","0","0","58,5","64,22","0","0","0","0","0","0"
="5066",="08","H-TUBO, LDA","2023","82,2","0","0","0","0","0","0","27,6","0","0","0","54,6","0"
="5068",="08","CERINNOV, UNIPESSOAL LDA","2023","142","0","0","0","0","0","0","0","0","0","0","142","0"
="5096",="30","ECOSTEEL, S.A.","2023","356,7","0","0","233,7","0","0","0","123","0","0","0","0","0"
="5128",="30","SILVAS & MOREIRA, SOCIEDADE UNIPESSOAL, LIMITADA","2023","1108,14","0","0","0","0","0","0","0","0","0","567,94","540,2","0"
="5129",="30","ANDRE M SILVA - CONSTRUÇÃO UNIPESSOAL LDA","2023","145,5","0","23,5","54","0","0","68","0","0","0","0","0","0"
="5133",="30","Entrepontos Metalomecânica Unipessoal, Lda","2023","1131,92","39","0","268,32","128,44","0","16,1","0","0","0","461,92","196,24","21,9"
="5137",="30","CARVALHO & ROBES, LDA.","2023","5532,33","356,2","758,54","67,4","68,1","259,13","1942,22","283,7","34,2","949,31","389,3","424,23","0"
="5149",="12","FERNANDO JOSÉ GOIS CARVALHO ANDRÉ","2023","324,64","0","76,2","0","0","0","0","0","0","0","248,44","0","0"
="5211",="05","S.A.P.METAL - ARAÚJO & PAREDES, LDA","2023","1018","0","0","0","0","966,5","51,5","0","0","0","0","0","0"
="5218",="10","Cristaleria Gonzalez e hijos s.l.
","2023","391,5","0","0","0","0","0","0","0","391,5","0","0","0","0"
="5220",="05","INTERESTING SOPHISTICATION - METALURGICA LDA","2023","5763,39","0","0","0","0","0","3088,3","1975,64","289,5","0","141,3","167","101,65"
="5223",="12","Ambitermo S.A","2023","1452,34","0","0","0","0","0","1452,34","0","0","0","0","0","0"
="4778",="08","STREAK ENGENHARIA EM AUTOMAÇÃO LDA","2023","1297","0","0","0","0","0","0","0","0","0","0","0","1297"
="4827",="05","FRESAMINHO METALOMECANICA UNIPESSOAL LDA","2023","410,84","0","0","0","0","0","0","0","0","95,3","0","49,8","265,74"
="4833",="30","Carlos Alberto Fernandes Marques","2023","2395,54","0","1000","232,79","0","0","1000","0","0","0","0","162,75","0"
="4837",="12","MDP Construções, Lda","2023","128,73","0","0","0","0","0","0","0","0","0","128,73","0","0"
="4856",="30","AFN LDA","2023","175,7","0","0","0","0","0","0","0","0","0","0","0","175,7"
="4904",="08","JHS-SOLUÇÕES E COMPONENTES INDUSTRIAIS UNIPESSOAL LDA","2023","6398,58","1979,94","824,6","269,2","571","586,18","320,78","621,45","0","0","0","1150,43","75"
="4923",="10","FERCEPE LDA","2023","157,3","0","157,3","0","0","0","0","0","0","0","0","0","0"
="4957",="08","METALURGICA MANUEL F CARDOSO, LDA","2023","205,43","0","0","0","0","0","0","0","0","0","0","205,43","0"
="4985",="06","Fernando Duarte Metalomecânica Unip. Lda","2023","995,38","0","171,61","0","69,42","0","104","0","0","352","0","298,35","0"
="5021",="11","BALANTEK LDA","2023","720,28","87,3","58,48","0","206,64","0","160,66","59,2","0","148","0","0","0"
="5022",="10","VARANDAS Z M A - INDUSTRIA E COMERCIO DE MAQUINAS LDA","2023","2017,99","109,5","665,45","453,55","409,54","0","379,95","0","0","0","0","0","0"
="5028",="08","RECTILEI RECTIFICADORA INDUSTRIAL LEIRIENSE LDA","2023","199,76","0","0","0","0","0","0","0","0","0","199,76","0","0"
="5049",="06","PREMIUM MOLD LDA","2023","279,3","0","279,3","0","0","0","0","0","0","0","0","0","0"
="5234",="08","OFIPOM COMERCIO E REPARAÇÃO DE MAQUINAS INDUSTRIAIS LDA","2023","540,75","0","0","0","0","0","0","0","0","0","0","0","540,75"
="5243",="12","REBELO E OLIVEIRA COMERCIO TUBOS HIDRAULICOS LDA","2023","277,35","0","0","0","0","0","0","0","0","277,35","0","0","0"
="0764",="30","S Roque Máquinas e Tecnologia Laser, SA","2024","8,8","8,8","0","0","0","0","0","0","0","0","0","0","0"
="1070",="12","Termolab Fornos Electricos, Lda.","2024","83,6","83,6","0","0","0","0","0","0","0","0","0","0","0"
="1089",="05","Costa & Rego, Lda.","2024","56,9","56,9","0","0","0","0","0","0","0","0","0","0","0"
="1800",="11","Ferreira & Almeida, Lda.","2024","28,02","28,02","0","0","0","0","0","0","0","0","0","0","0"
="4337",="30","Plastifa - Plásticos Técnicos, Lda","2024","113,25","113,25","0","0","0","0","0","0","0","0","0","0","0"
="5056",="11","IMPOR4MILL, UNIPESSOAL LDA","2023","314,24","0","0","12,66","0","0","0","12,66","0","0","240,26","48,66","0"
="5075",="12","BAIRROTOOL MECANICA DE PRECISÃO LDA","2023","77,5","0","0","0","0","0","0","77,5","0","0","0","0","0"
="5084",="12","OLYMPUS MEDICAL PRODUCTS PORTUGAL UNIPESSOAL LDA","2023","1513","0","526,5","0","0","460","0","0","0","0","0","0","526,5"
="5111",="08","TECLENA - AUTOMATIZAÇÃO ESTUDOS E REPRESENTAÇÕES S A","2023","2449,44","0","213,53","420,56","235,56","253,5","253,5","946,3","0","0","0","126,49","0"
="5116",="06","CONCEPTUSCAR LDA","2023","44,5","0","44,5","0","0","0","0","0","0","0","0","0","0"
="5120",="05","MODULOSQUADRIA - UNIPESSOAL LDA","2023","3633,67","0","0","50,7","1583","294,6","242","406,9","0","0","0","0","1056,47"
="5123",="30","PORTIMPACT LDA","2023","187,1","0","0","0","0","0","0","0","0","0","0","187,1","0"
="5134",="12","NUNO MIGUEL MATOS OLIVEIRA","2023","502,28","0","0","26,3","0","0","0","0","0","44,7","0","251,28","180"
="5138",="05","MANUEL RODRIGUES DUARTE LDA","2023","1147,47","0","0","0","571,51","0","0","223,08","223,08","0","0","129,8","0"
="5143",="30","LCAMPOS UNIPESSOAL LDA","2023","261","0","0","0","0","261","0","0","0","0","0","0","0"
="5164",="15","MIGUEL MATOS UNIPESSOAL LDA","2023","229","229","0","0","0","0","0","0","0","0","0","0","0"
="5168",="12","MOTOFIL AUTOMOTIVE AND AERONAUTICS SYSTEMS, LDA.","2023","78,1","0","78,1","0","0","0","0","0","0","0","0","0","0"
="5182",="08","A P CARRIÇO MAQUINAGEM INDUSTRIAL UNIPESSOAL LDA","2023","2191,27","0","0","2191,27","0","0","0","0","0","0","0","0","0"
="5186",="05","STE EXPLORAÇÃO PLASTICOS UNIPESSOAL LDA","2023","191,6","0","0","0","0","0","0","191,6","0","0","0","0","0"
="5206",="05","ADLANEXT, UNIPESSOAL LDA","2023","588","0","0","0","0","251","0","163,4","0","173,6","0","0","0"
="5217",="11","ÁLAMO - FERRAMENTAS, UNIPESSOAL LDA","2023","3694,06","0","0","0","0","228,6","236,36","2124,8","809,7","96,66","76","101,06","20,88"
="5224",="12","SINPROFILE, SOCIEDADE UNIPESSOAL Lda","2023","442,2","0","0","0","0","0","0","212,1","45","0","46,5","69,3","69,3"
="5239",="12","PRILUX - COMÉRCIO, CONSTRUÇÃO E OBRAS PÚBLICAS LDA","2023","202,2","0","0","0","0","0","0","202,2","0","0","0","0","0"
="0217",="05","Sulnor Indústria Metalomecânica, Lda.","2024","261,6","261,6","0","0","0","0","0","0","0","0","0","0","0"
="0471",="06","João & Oliveira, Lda.","2024","183,84","183,84","0","0","0","0","0","0","0","0","0","0","0"
="0982",="30","Continental Mabor Indústria de Pneus, SA.","2024","172,8","172,8","0","0","0","0","0","0","0","0","0","0","0"
="1160",="30","A Silva Matos Metalomecânica, SA","2024","45,2","45,2","0","0","0","0","0","0","0","0","0","0","0"
="1882",="30","Natal Tornearia Mecânica, Lda.","2024","96,4","96,4","0","0","0","0","0","0","0","0","0","0","0"
="2016",="08","Faustino & Ferreira Soc. Const. Metálicas, SA.","2024","232,4","232,4","0","0","0","0","0","0","0","0","0","0","0"
="2103",="06","Rangel Indústria Metalúrgica, Lda.","2024","24,2","24,2","0","0","0","0","0","0","0","0","0","0","0"
="2608",="06","Tecnogial Projectos Tecnologia Industrial, Lda.","2024","483","483","0","0","0","0","0","0","0","0","0","0","0"
="3593",="08","Icebel Com. Maq. e Desenv. Industrial, Lda.","2024","47","47","0","0","0","0","0","0","0","0","0","0","0"
="3969",="06","Beyond The Power, Lda","2024","162,75","162,75","0","0","0","0","0","0","0","0","0","0","0"
="4886",="30","METALOGALVA - IRMÃOS SILVAS, S.A.","2024","405,9","405,9","0","0","0","0","0","0","0","0","0","0","0"
="4826",="10","GSP UNIPESSOAL LDA","2023","357,82","0","0","0","237,58","0","0","0","120,24","0","0","0","0"
="4836",="30","INOCAMBRA - CONSTRUÇÕES EM AÇO INOX SA","2023","15134,57","1864,09","187,86","1125,76","1569,58","852","4314,7","1065,38","0","2025","1580","0","550,2"
="4847",="10","AGROTECNICA - FLY IN EARTH LDA","2023","466,05","0","0","206,05","0","0","0","0","0","45,5","0","0","214,5"
="4855",="10","AUTO MECANICA ROBALO E MACEDO LDA","2023","128,2","0","11,5","33","0","0","0","11,6","0","72,1","0","0","0"
="4911",="30","CS Wind Portugal, S.A.","2023","1450,3","698,9","0","0","266,9","0","0","0","52,5","0","432","0","0"
="4913",="12","BLOWMEK - INDUSTRIAL SYSTEMS LDA","2023","726,24","0","229,49","0","0","0","12,1","484,65","0","0","0","0","0"
="4927",="30","Smart Maq - Soluções de Maquinação, Lda","2023","2530,11","191,5","455,08","17,6","90,8","0","0","0","0","0","1357","418,13","0"
="4937",="10","MEPISURFACES LDA","2023","89010,61","10527,23","6262,58","13556,33","2844,53","3787,05","3769,3","12711,48","82,4","11034,92","11350,53","11798,96","1285,3"
="4995",="30","LOUROPEL FABRICA DE BOTÕES LDA","2023","905,63","0","297","0","0","297","0","311,63","0","0","0","0","0"
="5025",="12","INDUSTRIAS METALICAS VENEPORTE SA","2023","706,41","0","0","0","0","0","0","0","0","643,05","63,36","0","0"
="5036",="30","PEDRO NUNO BASTOS UNIPESSOAL LDA","2023","914,4","304,8","0","304,8","0","0","0","0","0","304,8","0","0","0"
="5062",="30","METALOMIL-SERRALHARIA MECANICA, UNIPESSOAL LDA","2023","5089,69","0","534","0","90,2","495","0","965,14","0","780,2","0","492,66","1732,49"
="5079",="30","JLT Unipessoal, Lda","2023","427,7","0","0","0","0","188,7","0","239","0","0","0","0","0"
="5085",="30","METALUSA INDUSTRIAL, S.A.","2023","535,14","0","0","272,94","0","0","0","0","0","0","0","262,2","0"
="5098",="30","ABOUT METAL - INDUSTRIA METALOMECANICA LDA","2023","324,8","101,4","0","38,4","0","122,9","62,1","0","0","0","0","0","0"
="5105",="10","TUDOBEMCORTE UNIPESSOAL LDA","2023","1071,35","361,31","0","0","621,58","0","0","0","0","0","88,46","0","0"
="5154",="12","MILL WIRE TECHNOLOGY - MOLDES CUNHOS E CORTANTES LDA","2023","25","0","0","0","0","0","0","0","0","25","0","0","0"
="5158",="05","LEUK SOLUTIONS UNIPESSOAL LDA","2023","749,01","749,01","0","0","0","0","0","0","0","0","0","0","0"
="5159",="30","R PINTO & J MORAIS SOLUTIONS 4 0 LDA","2023","78","0","0","78","0","0","0","0","0","0","0","0","0"
="5163",="10","JFV - SERVIÇOS EMPRESARIAIS, UNIPESSOAL LDA","2023","491,53","0","0","192,07","73,46","0","0","0","0","0","226","0","0"
="5170",="06","CIFIAL, S.A.","2023","253","253","0","0","0","0","0","0","0","0","0","0","0"
="5177",="05","STAHLFER UNIPESSOAL LDA","2023","1462,22","0","735,38","0","112,6","0","0","0","0","0","614,24","0","0"
="5190",="08","HOLOMAC LDA","2023","5043,33","0","0","2384,01","0","265,68","0","99","0","2294,64","0","0","0"
="5193",="05","Moinho das Surpresas Unipessoal Lda","2023","436,3","0","0","243,9","0","0","0","103,6","0","0","0","88,8","0"
="5197",="30","JOSE FRANCISCO COSTA CRUZ & FILHOS LDA","2023","840,48","0","0","0","164,64","0","0","0","0","510,24","0","0","165,6"
="5201",="05","BISMETAL-Fab. e Com. Maquinas e Ferramentas Unip.Lda.","2023","405,5","0","0","0","45","301,8","0","0","0","58,7","0","0","0"
="5208",="30","CATEGORYCUSTOMS - UNIPESSOAL LDA","2023","420,75","0","0","0","0","0","0","15,3","0","0","405,45","0","0"
="5240",="12","STMAKER LDA","2023","4127,6","0","0","0","0","0","0","2838,1","993,5","0","0","296","0"
="5250",="08","ESCUDO IBERIA - REVESTIMENTOS E COMPONENTES TECNICOS UNIPESSOAL LDA","2023","5755,85","0","0","0","0","0","0","0","0","0","0","0","5755,85"
="5253",="30","INOXCART LDA","2023","411,83","0","0","0","0","0","0","0","0","0","0","0","411,83"
="0058",="12","Aluport Matrizes de Portugal, Lda.","2024","827,64","827,64","0","0","0","0","0","0","0","0","0","0","0"
="0112",="30","Arsopi Indústria Metal. Arlindo Soares Pinho, SA.","2024","157,8","157,8","0","0","0","0","0","0","0","0","0","0","0"
="1706",="08","Lufimoldes, Lda.","2024","501,78","501,78","0","0","0","0","0","0","0","0","0","0","0"
="3000",="15","Cliente 3000","2024","218,5","218,5","0","0","0","0","0","0","0","0","0","0","0"
="3671",="30","IPTE Ibéria Automação Industrial, Lda","2024","1277,13","1277,13","0","0","0","0","0","0","0","0","0","0","0"
="3883",="08","Olimar Const. Elect. Domingos Francisco Ramilo SA","2024","47,97","47,97","0","0","0","0","0","0","0","0","0","0","0"
="4140",="06","3DMAQ Maquinagem de Precisão, Lda","2024","161,4","161,4","0","0","0","0","0","0","0","0","0","0","0"
="4475",="30","ROCHA PAIVA MOLDES LDA","2024","542,14","542,14","0","0","0","0","0","0","0","0","0","0","0"
="4547",="30","SHI SERVICE LDA","2024","21,8","21,8","0","0","0","0","0","0","0","0","0","0","0"
="5054",="05","SOSIFLEX PRODUTOS METALICOS LDA","2024","166,5","166,5","0","0","0","0","0","0","0","0","0","0","0"
="5083",="12","Lean Tec, Lda","2024","39,1","39,1","0","0","0","0","0","0","0","0","0","0","0"
="5131",="08","SAMUEL MACHADO - DESENV. DE EQUIP. IND. UNIP. LDA","2024","83,53","83,53","0","0","0","0","0","0","0","0","0","0","0"
="0002",="06","A Brito Ind. Portuguesa Engrenagens, SA.","2023","12108,69","620,3","476,7","1087,7","382,8","1474,3","2024,73","1564,8","278,9","421,71","875,55","2270,72","630,48"
="0036",="12","CVB CONCEITO METÁLICO LDA","2023","1854,58","245","175,95","42,7","34,7","0","51,9","1093,2","0","0","97,83","72,2","41,1"
="0058",="12","Aluport Matrizes de Portugal, Lda.","2023","2215,8","0","621,12","0","0","124,32","0","760,76","0","328,68","0","8,08","372,84"
="0103",="30","António Rocha & Cristiano Morgado, Lda.","2023","9157,81","0","393,64","16,8","374","93,6","555,4","46","1593,58","3919,19","1786,2","0","379,4"
="0112",="30","Arsopi Indústria Metal. Arlindo Soares Pinho, SA.","2023","4944,52","754,1","426,5","247,5","749,1","317,22","340,1","782,7","0","888,6","0","49,7","389"
="0116",="06","Metalúrgica Metauto, Lda.","2023","1703,1","0","0","115,2","101,2","29,9","29","0","0","593,6","661,3","24,7","148,2"
="0308",="05","Browning Viana Fábrica Armas Artigos Desporto.SA","2023","28022,2","2005,2","1482","6067,4","3544,5","2127","1736,3","3605,2","1190,5","325","1102,3","3112,6","1724,2"
="0359",="08","Afritools Serviços Tornearia Fresagem, Unip., Lda.","2023","31,4","0","0","0","0","0","0","0","0","0","31,4","0","0"
="0369",="30","Arcomoldes Fabrico de Moldes, Lda.","2023","114,86","0","0","0","18,3","19","0","0","53,8","0","23,76","0","0"
="0375",="11","Frezite Ferramentas Corte, SA.","2023","249,16","0","0","91,7","0","0","0","0","157,46","0","0","0","0"
="0402",="05","Fresave Sociedade Mecânica, Lda.","2023","73","0","0","0","0","0","0","73","0","0","0","0","0"
="0542",="30","Magalhães & Irmãos, Unip., Lda.","2023","1481,61","255","0","227","171,6","68,3","716,91","20,8","0","0","0","22","0"
="0547",="11","Macafer Comércio Máquinas Ferramentas, Lda.","2023","3778,64","182","108,08","415,12","86,88","765,12","680,24","298,96","0","374","551,6","232,32","84,32"
="0557",="30","Cuncortave Fabrico Cunhos Cortantes,Lda.","2023","1814,82","303,6","109,2","250,8","255,6","288,42","0","303,6","0","0","0","0","303,6"
="0722",="05","Recto Motor Rectificadora Motores, Lda.","2023","84,1","0","0","0","84,1","0","0","0","0","0","0","0","0"
="0782",="30","Silva, Santos & Irmão, Lda","2023","1330,9","208","0","0","251,5","0","595","0","0","0","0","276,4","0"
